affiliation	freq	lat	lng
A.F. Ioffe Physico-Technical Institute (Russia)	797	N/A	N/A
A.F. Ioffe Physico-Technical Institute, 194021 St. Petersburg, Russia	142	60.0065365	30.3684494
A.F. Ioffe Physicotech. Inst., Acad. of Sci., St. Petersburg, Russia	520	59.9342802	30.3350986
A.F. Ioffe PhysicoâTechnical Institute, Academy of Sciences of the USSR, Leningrad	124	N/A	N/A
A.I. Virtanen Institute, University of Kuopio, Kuopio, Finland	117	62.8907298	27.6315166
A.M. Prokhorov General Physics Institute (Russia)	158	N/A	N/A
A.M. Prokhorov General Physics Institute (Russian Federation)	122	N/A	N/A
A.O.U. San Martino - IST, Istituto Nazionale Ricerca sul Cancro (GENOVA)	6213	44.40849799999999	8.976421499999999
A.T. Kearney	252	41.8795708	-87.63477979999999
A.T. Still University	1161	40.1935599	-92.5889708
A.V.V.M Sri Pushpam College	321	10.7727885	79.2433645
A01	231	N/A	N/A
A10 Networks, Inc. (San Jose, CA, US)	129	37.391198	-121.93393
A9.com, Inc. (Palo Alto, CA, US)	509	37.4443083	-122.1650056
AAI Corporation	125	39.4666005	-76.6417788
AARP	297	41.5888067	-93.6082279
AB Bofors (Bofors, SW)	111	N/A	N/A
ABB AB	152	N/A	N/A
ABB AB (721 83 VÃ¤sterÃ¥s, SE)	104	N/A	N/A
ABB AB (KopparbergsvÃ¤gen 2, 721 83 VÃ¤sterÃ¥s, SE)	129	N/A	N/A
ABB AB (SE)	350	N/A	N/A
ABB AB (Vasteras, SE)	264	59.614	16.6100602
ABB AB (VÃ¤steras, 721 83, SE)	183	N/A	N/A
ABB AB (VÃ¤sterÃ¥s, SE)	136	N/A	N/A
ABB AB, VAESTERAAS	107	59.614	16.6100602
ABB AG (Kallstadter Str. 1, 68309 Mannheim, DE)	149	49.50525820000001	8.5067263
ABB AG (Kallstadter Strasse 1, 68309 Mannheim, DE)	772	49.50525820000001	8.5067263
ABB AG (Mannheim, 68309, DE)	711	49.50525820000001	8.5067263
ABB AG (Mannheim, DE)	264	49.50525820000001	8.5067263
ABB AG, 68309 (DE)	541	49.50525820000001	8.5067263
ABB Corp. Res., Vasteras, Sweden	206	59.61930030000001	16.5595764
ABB Corporate Research	409	35.77197	-78.678103
ABB Corporate Research, VÃ¤sterÃ¥s, Sweden	274	N/A	N/A
ABB Ltd	2764	36.0441129	-95.8555803
ABB MANAGEMENT AG, BADEN, AARGAU, CH	320	47.4798111	8.3017507
ABB Management AG (Baden, CH)	167	47.4584011	8.2777039
ABB Oy (Helsinki, FI)	306	60.22163279999999	24.8748302
ABB Oy (StrÃ¶mbergintie 1, 00380 Helsinki, FI)	322	N/A	N/A
ABB PATENT GMBH	1171	N/A	N/A
ABB PATENT GMBH (DE)	720	N/A	N/A
ABB PATENT GMBH, 6800 MANNHEIM, DE	273	49.4874592	8.466039499999999
ABB PATENT GMBH, 68309 MANNHEIM, DE	1265	49.47915279999999	8.6032645
ABB PATENT GmbH (Kallstadter Strasse 1, Mannheim, 68309, DE)	163	49.50525820000001	8.5067263
ABB PATENT GmbH (Kallstadter Strasse 1, Mannheim, D-68309, DE)	134	49.50525820000001	8.5067263
ABB POWER T&D COMPANY INC. A DE CORP	151	N/A	N/A
ABB Patent GmbH (Mannheim, DE)	188	49.47915279999999	8.6032645
ABB Power T&D Company Inc. (Raleigh, NC)	252	35.8028692	-77.6397472
ABB S.p.A. (Via Vittor Pisani 16, 20124 Milano, IT)	181	45.5234734	9.2320449
ABB SCHWEIZ AG	175	47.478983	8.307085599999999
ABB SCHWEIZ AG (CH)	183	47.4584011	8.2777039
ABB Schweiz AG (Baden, CH)	673	47.478983	8.307085599999999
ABB TECHNOLOGY AG	245	N/A	N/A
ABB TECHNOLOGY AG (Zurich, CH)	422	47.4111856	8.5416153
ABB TECHNOLOGY LTD (ZÃ¼rich, CH)	114	N/A	N/A
ABB Technology AG (Affoltern Strasse 44, 8050 ZÃ¼rich, CH)	150	N/A	N/A
ABB Technology AG (Affolternstrasse 44, 8050 ZÃ¼rich, CH)	1699	N/A	N/A
ABB Technology AG (Zurich, CH)	1639	47.4111856	8.5416153
ABB Technology AG (ZÃ¼rich, CH)	802	N/A	N/A
ABB Technology Ltd (Affolternstrasse 44, 8050 ZÃ¼rich, CH)	301	N/A	N/A
ABB Technology Ltd. (Zurich, CH)	221	47.4111856	8.5416153
ABB Turbo Systems AG (Baden, CH)	125	47.4798111	8.3017507
ABB Turbo Systems AG (Bruggerstrasse 71a, 5400 Baden, CH)	182	47.4798111	8.3017507
ABBOTT CARDIOVASCULAR SYSTEMS INC.	131	37.3862839	-121.9847142
ABBOTT CARDIOVASCULAR SYSTEMS INC. (Santa Clara, CA, US)	201	37.3862839	-121.9847142
ABBOTT CARDIOVASCULAR SYSTEMS, INC. (Santa Clara, CA, US)	116	37.3862839	-121.9847142
ABBOTT DIABETES CARE INC. (Alameda, CA, US)	171	37.7221966	-122.2351656
ABBOTT GMBH & CO. KG	184	45.34526899999999	-75.83924499999999
ABBOTT LABORATORIES	674	32.87028859999999	-96.97552309999999
ABBOTT LABORATORIES (100 Abbott Park Road, Abbott Park, IL 60064, US)	131	42.3045306	-87.8871961
ABBOTT LABORATORIES (100 Abbott Park Road, Abbott Park, IL 60064-3500, US)	176	42.3027586	-87.8962464
ABBOTT LABORATORIES (Abbott Park, IL, US)	744	42.3045306	-87.8871961
ABBOTT LABORATORIES (One Abbott Park Road, Abbott Park, Illinois, 60064-3500, US)	613	42.3027586	-87.8962464
ABBOTT LABORATORIES, ABBOTT PARK	1109	42.3045306	-87.8871961
ABBOTT LABORATORIES, ABBOTT PARK, ILL., US	163	42.3045306	-87.8871961
ABENGOA SOLAR NEW TECHNOLOGIES, S.A. (Sevilla, ES)	110	37.3392678	-5.9766697
ABES Engineering College	256	28.6342753	77.4455342
ABL IP HOLDING LLC (Conyers, GA, US)	263	33.6676103	-84.01769039999999
ABL IP Holding LLC (Conyers, GA, US)	347	33.6676103	-84.01769039999999
ABM Industries	355	36.100261	-95.866788
ABN AMRO	167	41.877487	-87.6331901
AC Camargo Cancer Center	323	-23.5655142	-46.6354583
AC Immune SA, Lausanne, Switzerland	100	46.5177789	6.5619128
AC SPARK PLUG CO	143	N/A	N/A
ACADIA Pharmaceuticals Inc.	337	32.9361299	-117.2350154
ACCESS BUSINESS GROUP INTERNATIONAL LLC (Ada, MI, US)	114	42.9579966	-85.4882275
ACCESS Linnaeus Center, KTH R. Inst. of Technol., Stockholm, Sweden	143	59.34980649999999	18.0706646
ACCESS Linnaeus Centre, KTH R. Inst. of Technol., Stockholm, Sweden	103	59.34980649999999	18.0706646
ACECR	321	N/A	N/A
ACER INCORPORATED	246	33.6614072	-117.7497409
ACER INCORPORATED (New Taipei City, TW)	123	25.0604848	121.6474878
ACF IND INC	554	38.7848272	-90.47949489999999
ACF Industries, Incorporated (New York, NY)	566	40.7127753	-74.0059728
ACIB â Austrian Center of Industrial Biotechnology (98730)	138	N/A	N/A
ACIST Medical Systems, Inc. (Eden Prairie, MN, US)	152	44.8580318	-93.48133399999999
ACME STEEL CO	143	40.507356	-80.10490999999999
ACMS, Suresnes, France	217	48.8782803	2.2321454
ACT, Inc.	103	38.783976	-90.505619
ACTS Advanced Car Technology Systems GmbH & Co.KG (Sailauf, 63877, DE)	106	50.0022004	9.239546299999999
ADAC Laboratories (Milpitas, CA)	125	37.4323341	-121.8995741
ADAMS	205	36.7434655	-95.9118077
ADAS	1228	38.9370963	-77.057553
ADC Automotive Distance Control Systems GmbH (Lindau, 88131, DE)	180	47.55013	9.73193
ADC DSL Systems, Inc. (Eden Prairie, MN, US)	152	44.8546856	-93.47078599999999
ADC GmbH (Berlin, 14167, DE)	127	52.40905	13.27186
ADC GmbH (Berlin, DE)	275	52.40905	13.27186
ADC TELECOMMUNICATIONS, INC. (13625 Technology Drive, Eden Prairie, MN, US)	101	44.8571767	-93.44967679999999
ADC TELECOMMUNICATIONS, INC. (Eden Prairie, MN, US)	163	44.8546856	-93.47078599999999
ADC Telecommunications, Inc. (13625 Technology Drive, Eden Prairie, MN 55344-2252, US)	118	44.8571767	-93.44967679999999
ADC Telecommunications, Inc. (Berwyn, PA, US)	231	40.045824	-75.4395931
ADC Telecommunications, Inc. (Eden Prairie, MN)	366	44.8546856	-93.47078599999999
ADC Telecommunications, Inc. (Eden Prairie, MN, US)	1365	44.8546856	-93.47078599999999
ADC Telecommunications, Inc. (Minneapolis, MN)	169	44.977753	-93.2650108
ADC Telecommunications, Inc. (Minnetonka, MN)	156	44.9211836	-93.4687489
ADCO	878	41.7153228	-83.7017323
ADEKA CORPORATION (Tokyo, JP)	343	35.6803997	139.7690174
ADIR ET COMPAGNIE, COURBEVOIE, FR	113	48.8931171	2.2529325
ADMIRAL CORP	198	40.7755224	-73.5575293
ADP, LLC (Roseland, NJ, US)	293	40.8155809	-74.31007
ADTRAN, Inc. (Huntsville, AL, US)	193	34.7259841	-86.6785196
ADVA Optical Networking	337	35.87428	-78.8600804
ADVANCED OPTOELECTRONIC TECHNOLOGY INC. (HSINCHU COUNTY, TW)	140	24.8582342	121.0156299
ADVANCED OPTOELECTRONIC TECHNOLOGY, INC. (Hsinchu Hsien, TW)	262	24.8138287	120.9674798
ADVANCED PHOTONICS TECHNOLOGIES AG	139	N/A	N/A
ADVANCED SEMICONDUCTOR ENGINEERING INC	138	37.3812243	-121.9907847
ADVANCED SEMICONDUCTOR ENGINEERING, INC. (Kaohsiung, TW)	163	22.6350591	120.3355193
ADVANCED TECHNOLOGY MATERIALS, INC. (Danbury, CT, US)	258	41.394817	-73.4540111
AEA Technology	2422	33.1340805	-117.2492541
AECOM	1347	32.9222146	-97.0130535
AED	288	32.993225	-96.843445
AEG HAUSGERAETE GMBH	445	N/A	N/A
AEG HAUSGERAETE GMBH (DE)	206	N/A	N/A
AEG HAUSGERAETE GMBH, 90429 NUERNBERG, DE	434	49.4596048	11.0300018
AEG Infrarot-Module GmbH (Germany)	112	49.1358	9.20618
AEG KABEL AG, 4050 MOENCHENGLADBACH, DE	217	51.1804572	6.4428041
AERE, Harwell, Didcot, UK	110	51.601327	-1.288948
AERE, Harwell, UK	158	51.601327	-1.288948
AEROQUIP CORP	127	42.2531829	-84.4470843
AEROSPATIALE SOCIETE NATIONALE INDUSTRIELLE	202	N/A	N/A
AEROSPATIALE SOCIETE NATIONALE INDUSTRIELLE, PARIS, FR	234	48.856614	2.3522219
AESCULAP AG	114	47.9785968	8.7992786
AESCULAP AG & CO. KG	441	38.7738321	-90.37616129999999
AESCULAP AG & CO. KG, 78532 TUTTLINGEN, DE	139	47.9785968	8.7992786
AESCULAP AG & Co. KG (Tuttlingen, 78532, DE)	461	47.9796366	8.8019532
AESCULAP AG & Co. KG (Tuttlingen, DE)	109	47.9785968	8.7992786
AESCULAP AG, 78532 TUTTLINGEN, DE	142	47.9785968	8.7992786
AFLâCIO	113	N/A	N/A
AFRC Institute of Food Research	116	N/A	N/A
AG COMMUNICATION SYSTEMS CORPORATION 2500 W. UTOPIA RD. PHOENIX AZ 85027 A DE CORP	307	33.6629851	-112.1123006
AG Communication Systems Corporation (Phoenix, AZ)	210	33.6629851	-112.1123006
AGCO	561	38.1451029	-97.4347634
AGCO CORPORATION (Duluth, GA, US)	172	34.0173802	-84.1645539
AGCO Corporation (Duluth, GA, US)	459	34.0173802	-84.1645539
AGCO Corporation (Hesston, KS, US)	119	38.1451029	-97.4347634
AGENCE NATIONALE DE VALORISATION DE LA RECHERCHE	189	N/A	N/A
AGFA AG	786	N/A	N/A
AGFA AKTIENGESELLSCHAFT	228	N/A	N/A
AGFA ANSCO CORP	331	N/A	N/A
AGFA GEVAERT NV	147	43.7028421	-79.5700926
AGFA GEVAERT NV (BE)	518	N/A	N/A
AGFA-GEVAERT AKTIENGESELLSCHAFT	432	N/A	N/A
AGFA-GEVAERT N.V. (Septestraat 27, Mortsel, 2640, BE)	536	51.1780804	4.4440533
AGFA-GEVAERT N.V., MORTSEL	140	51.1780804	4.4440533
AGFA-GEVAERT, MORTSEL	304	51.1780804	4.4440533
AGFA-Gevaert Aktiengesellschaft (Leverkusen, DE)	223	N/A	N/A
AGFA-Gevaert Aktiengesellschaft (Leverkusen, DT)	281	N/A	N/A
AGH Akademia GÃ³rniczo-Hutnicza	133	N/A	N/A
AGH Akademia GÃ³rniczo-Hutnicza w Krakowie	134	N/A	N/A
AGH Akademia GÃ³rniczo-Hutnicza, KrakÃ³w	157	N/A	N/A
AGH University of Science and Technology	16904	50.06688579999999	19.9136192
AGH w Krakowie	393	50.06688579999999	19.9136192
AGOURON PHARMACEUTICALS, INC.	185	32.898631	-117.230568
AGRICULTURE USA	625	37.2270895	-95.7420131
AHEPA University Hospital	1447	40.62955600000001	22.9600672
AI	114	37.09024	-95.712891
AIAA	377	38.949595	-77.3861926
AIDS Clinical Center, National Center for Global Health and Medicine, Tokyo, Japan	181	35.7024409	139.7162635
AIDS Healthcare Foundation	121	34.0988092	-118.3254673
AIDS Unit, National Health Institute, Rome, Italy	2543	41.9027835	12.4963655
AIIMS Jodhpur	162	26.2402051	73.0049621
AIIMS, New Delhi	3905	28.5671774	77.2100456
AIM INFRAROT-MODULE GmbH (Germany)	276	49.1358	9.20618
AIM Infrarot-Module GmbH (Germany)	157	49.1358	9.20618
AIMST University	101	5.721827999999999	100.4804061
AIR FORCE USA	640	37.09024	-95.712891
AIR FORCE,US	124	37.0955676	-94.47780329999999
AIR PROD & CHEM	289	38.697488	-90.42268399999999
AIR PROD & CHEM (US)	555	40.5525388	-75.59856479999999
AIRCELLE (Gonfreville l'Orcher, FR)	117	49.49716859999999	0.2018734
AIRWATCH LLC (Atlanta, GA, US)	135	33.7489954	-84.3879824
AISAN KOGYO KABUSHIKI KAISHA (Obu-shi, JP)	110	35.0117491	136.9639005
AISIN AW CO (JP)	134	N/A	N/A
AISIN AW CO., LTD.	395	37.0341561	-84.0658085
AISIN AW CO., LTD. (10, Takane Fujii-cho, Anjo-shi, Aichi-ken, 444-11, JP)	135	34.9586216	137.0803649
AISIN AW CO., LTD. (ANJO-SHI, JP)	211	34.9997207	137.0153677
AISIN AW CO., LTD. (Aichi-ken, Anjo-shi, JP)	131	34.903571	137.071392
AISIN AW CO., LTD. (Anjo-shi, Aichi-ken, JP)	281	34.903571	137.071392
AISIN AW CO., LTD. (Anjo-shi, JP)	598	34.9997207	137.0153677
AISIN AW CO., LTD., ANJO, AICHI, JP	286	34.903571	137.071392
AISIN SEIKI K.K.	314	36.158507	-84.078383
AISIN SEIKI K.K., KARIYA	624	34.9890881	137.0023012
AISIN SEIKI K.K., KARIYA, AICHI, JP	1065	34.9890881	137.0023012
AISIN SEIKI KABUSHIKI KAISHA	345	36.158507	-84.078383
AISIN SEIKI KABUSHIKI KAISHA (1, Asahi-machi 2-Chome, Kariya City, Aichi Pref., JP)	103	34.9997207	137.0153677
AISIN SEIKI KABUSHIKI KAISHA (1, Asahi-machi 2-chome, Kariya-shi, Aichi-ken 448-8650, JP)	112	34.9997207	137.0153677
AISIN SEIKI KABUSHIKI KAISHA (Kariya-shi, Aichi, JP)	132	34.9997207	137.0153677
AISIN SEIKI KABUSHIKI KAISHA (Kariya-shi, Aichi-ken, JP)	160	34.9997207	137.0153677
AISIN SEIKI KABUSHIKI KAISHA (Kariya-shi, JP)	837	34.9997207	137.0153677
AISSMS College of Pharmacy	225	18.5308051	73.86692049999999
AIXTRON AG	150	37.3885848	-121.9577908
AIXTRON AG (Aachen, 52072, DE)	106	50.82399059999999	6.079386500000001
AIXTRON SE, 52134 (DE)	178	50.82399059999999	6.079386500000001
AJEM LAB INC	126	N/A	N/A
AJINOMOTO KK	351	N/A	N/A
AJINOMOTO KK (JP)	644	N/A	N/A
AKADEMIE DER WISSENSCHAFTEN DER DDR	112	N/A	N/A
AKH Wien	103	48.22058209999999	16.3470509
AKTIEBOLAGET SKF	401	N/A	N/A
AKTIEBOLAGET SKF (Goteborg, SE)	292	57.72647199999999	12.0210583
AKTIEBOLAGET SKF (Gothenburg, SE)	348	57.72647199999999	12.0210583
AL-Automotive Lighting	286	31.7209974	-106.2958497
ALADDIN IND INC	117	40.7076498	-111.8955678
ALCAN, Inc.	350	48.4207698	-71.2367679
ALCON INC.	130	40.3216858	-76.0231929
ALCON RESEARCH, LTD. (Fort Worth, TX, US)	238	32.657253	-97.316863
ALD VACUUM TECHNOLOGIES AG	144	41.912707	-72.60357499999999
ALEXANDER	101	37.09024	-95.712891
ALFA	2806	34.2031747	-86.8263018
ALFRED KAERCHER GMBH & CO, 71364 WINNENDEN, DE	130	48.8793584	9.3955871
ALFRED TEVES GMBH	914	N/A	N/A
ALFRED TEVES GMBH, 6000 FRANKFURT, DE	1137	50.1109221	8.6821267
ALHOSN University	113	24.4601334	54.37699569999999
ALK-AbellÃ³	1039	N/A	N/A
ALLEN	314	33.1031744	-96.67055030000002
ALLEN BRADLEY CO	263	43.01857	-87.91291149999999
ALLERGAN INC (US)	152	33.6719117	-117.8542833
ALLERGAN INC.	107	35.4294633	-81.2710618
ALLERGAN, INC.	270	35.4294633	-81.2710618
ALLERGAN, INC. (Irvine, CA, US)	596	33.6719117	-117.8542833
ALLIED CHEM & DYE CORP	758	N/A	N/A
ALLIED CHEM CORP,US	209	N/A	N/A
ALLIED CHEMICAL CORP.	671	31.11167	-81.54834799999999
ALLIED CHEMICAL CORPORATION	260	31.11167	-81.54834799999999
ALLIED CORP (US)	254	39.185523	-76.60601
ALLIED CORPORATION	253	41.3122142	-81.4593901
ALLIED CORPORATION A CORP. OF NY	145	40.811186	-73.273843
ALLMAENNA SVENSKA ELEKTRISKA AKTIEBOLAGET	124	N/A	N/A
ALPINE ELECTRONICS INC	103	41.0771918	-74.0537306
ALTA DEVICES, INC. (Santa Clara, CA, US)	109	37.3854859	-121.9898413
ALTEK CORPORATION	103	41.824374	-73.104092
ALUMINIUM LAB LTD	115	N/A	N/A
ALUMINUM CO OF AMERICA	833	40.7142545	-74.2294
ALUMINUM CO OF AMERICA (US)	137	37.09024	-95.712891
ALUSUISSE LONZA SERVICES AG (CH)	188	N/A	N/A
AM International, Inc. (Chicago, IL)	107	41.9575025	-87.7941838
AMAZONEN-WERKE H. DREYER GMBH & CO KG	149	53.8426919	12.484801
AMAZONEN-WERKE H. DREYER GMBH & CO KG, 4507 HASBERGEN, DE	162	52.2355545	7.963972300000001
AMAZONEN-WERKE H. DREYER GMBH & CO KG, 49205 HASBERGEN, DE	236	52.2539659	7.9387209
AMAZONEN-WERKE H. DREYER GMBH & CO. KG	216	53.8426919	12.484801
AMC Cancer Research Center	246	32.983421	-96.79901799999999
AMC, Amsterdam, Netherlands	105	52.294629	4.957973
AMERICAN AIR FILTER CO	262	36.038059	-94.137509
AMERICAN ANODE INC	104	N/A	N/A
AMERICAN BRAKE SHOE CO	234	42.66973	-82.847686
AMERICAN BRASS CO	109	41.5162813	-81.6551391
AMERICAN CAN CO	1450	29.9764992	-90.0939308
AMERICAN CAR & FOUNDRY CO	341	N/A	N/A
AMERICAN CHAIN & CABLE CO	187	40.0111622	-75.1235336
AMERICAN DISTRICT TELEGRAPH CO	127	39.5627329	-104.8764646
AMERICAN ENKA CORP	518	35.5409436	-82.6445719
AMERICAN FLANGE & MFG	115	41.9156381	-88.1146807
AMERICAN HOME PROD CORP,US	184	N/A	N/A
AMERICAN HOME PRODUCTS CORP.	348	42.470123	-88.08655999999999
AMERICAN HOME PRODUCTS CORPORATION (Five Giralda Farms, Madison, New Jersey, 07940-0874, US)	194	40.7618651	-74.43790729999999
AMERICAN HOSPITAL SUPPLY CORP	110	28.6393816	-81.3961377
AMERICAN LAUNDRY MACH CO	270	33.6281023	-81.91720880000001
AMERICAN LURGI CORP	174	35.0988049	-89.83827529999999
AMERICAN MACH & FOUNDRY	1352	41.6893	-80.1645485
AMERICAN MACHINE & METALS	107	37.6388729	-97.406561
AMERICAN MAIZE PROD CO	141	N/A	N/A
AMERICAN MEGATRENDS, INC. (Norcross, GA, US)	285	33.920447	-84.186301
AMERICAN METAL CLIMAX INC	133	N/A	N/A
AMERICAN OIL CO	124	34.2506356	-118.61481
AMERICAN OPTICAL CORP	761	42.0593708	-71.9980874
AMERICAN POTASH & CHEM CORP	267	N/A	N/A
AMERICAN RADIATOR & STANDARD	381	41.64454	-93.595044
AMERICAN ROLLING MILL CO	318	N/A	N/A
AMERICAN SEATING CO	216	42.9779795	-85.67983389999999
AMERICAN STANDARD INC	143	39.8369148	-82.9237533
AMERICAN STEEL & WIRE CO	375	34.0755641	-96.7523532
AMERICAN STOVE CO	110	36.115747	-97.048181
AMERICAN VISCOSE CORP	1016	39.8214424	-75.4122087
AMET University	305	12.8542491	80.23941230000001
AMETEK, Inc.	195	41.800213	-88.1652288
AMF Incorporated (White Plains, NY)	311	41.0380744	-73.78381949999999
AMIK BSI Bandung	231	-6.9186403	107.6459981
AMIK BSI JAKARTA	104	-6.3106778	106.7933951
AMIK BSI Jakarta	282	-6.3106778	106.7933951
AMIT	1007	40.733215	-73.991496
AMOTECH CO., LTD. (Incheon, KR)	115	37.4209644	126.7042503
AMP INC	803	40.2515165	-76.8259705
AMP INC (US)	157	40.31596529999999	-79.3660922
AMP INC.	217	40.2515165	-76.8259705
AMP INCORPORATED	327	40.2515165	-76.8259705
AMP Incorporated (Harrisburg, PA)	4479	40.2515165	-76.8259705
AMPHENOL-TUCHEL ELECTRONICS GMBH	106	49.14828439999999	9.1991696
AMRI Hospitals	128	40.6684142	-111.9797293
AMRI, 26 Corporate Circle, PO Box 15098, Albany, NY 12212-5098, USA	117	42.703206	-73.87461379999999
AMS RESEARCH CORPORATION (Minnetonka, MN, US)	111	44.9211836	-93.4687489
AMS Research Corporation (10700 Bren Road West, Minnetonka, MN 55343, US)	122	44.9022371	-93.4158903
AMS Research Corporation (Minnetonka, MN, US)	450	44.9211836	-93.4687489
AMSTED IND INC	133	41.88542	-87.6226964
AMSTED Industries Incorporated (Chicago, IL)	304	41.88542	-87.6226964
ANACONDA WIRE & CABLE CO	308	N/A	N/A
ANADIGICS	154	42.6621706	-71.41920209999999
ANAS	519	36.1327863	-95.835706
ANCHOR HOCKING GLASS CORP	153	39.7195076	-82.61983839999999
ANDERSON	552	36.7667439	-95.6311959
ANDO ELECTRIC CO., LTD.                #N#                            NIPPON TELEGRAPH AND TELEPHONE CORP., TOKIO/TOKYO	101	35.6803997	139.7690174
ANDREAS STIHL AG & CO.	277	36.818529	-76.063851
ANDREAS STIHL AG & CO. KG	102	29.07834519999999	-110.9659861
ANG	508	35.408418	-97.610913
ANMCO Research Center Florence Italy	187	43.782125	11.2627859
ANMCO Research Center, Florence, Italy	140	43.782125	11.2627859
ANOVA - Knowledge Translation, Rio de Janeiro, Brazil	111	-22.9068467	-43.1728965
ANSES	4658	N/A	N/A
ANSM, Saint-Denis, France	127	48.9208249	2.3454906
ANT NACHRICHTENTECHNIK GMBH	497	N/A	N/A
ANT NACHRICHTENTECHNIK GMBH, 7150 BACKNANG, DE	634	48.9471455	9.434181299999999
ANT NACHRICHTENTECHNIK GMBH, 71522 BACKNANG, DE	292	48.94511199999999	9.424445
ANT Nachrichtentechnik GmbH (Backnang, DE)	158	48.9460572	9.422755
ANT Nachrichtentechnik GmbH (Gerberstrasse 33, Backnang, D-71522, DE)	182	48.94475190000001	9.426215
ANU College of Law	120	-35.2803535	149.1189615
AO	241	32.9407496	-96.9050664
AO Foundation	435	42.3566274	-71.0543268
AO International	204	N/A	N/A
AO Kaspersky Lab (Moscow, RU)	177	55.83655109999999	37.4816555
AO Research Institute	134	N/A	N/A
AO Research Institute Davos	152	46.777395	9.81409
AO Research Institute Davos, Davos, Switzerland	158	46.777395	9.81409
AO Research Institute, Davos, Switzerland	141	46.777395	9.81409
AOK Westfalen-Lippe	1708	51.9390331	8.8781544
AOK-Bundesverband	3432	52.525402	13.4028135
